Strike,OptionType,Open Int,Volume,Bid,Ask,Last,IV,Delta,Gamma,Vega,Theta,Moneyness,Expiry
41.0,Call,8823,425,0,0,0.03,34.449999999999996,0,0,0,0,0,2026-05-15
41.0,Put,3149,37,0,0,2.31,50.71,0,0,0,0,0,2026-05-15
41.5,Call,5224,2,0,0,0.02,37.07,0,0,0,0,0,2026-05-15
41.5,Put,660,3,0,0,2.93,47.69,0,0,0,0,0,2026-05-15
42.0,Call,59274,49,0,0,0.02,421.0,0,0,0,0,0,2026-05-15
42.0,Put,402,1,0,0,3.2,50.71,0,0,0,0,0,2026-05-15
42.5,Call,159,0,0,0,0.08,44.87,0,0,0,0,0,2026-05-15
42.5,Put,0,1,0,0,3.84,50.71,0,0,0,0,0,2026-05-15
43.0,Call,27096,95,0,0,0.03,55.34,0,0,0,0,0,2026-05-15
43.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
43.5,Call,959,0,0,0,0.0,53.92,0,0,0,0,0,2026-05-15
43.5,Put,0,1,0,0,4.71,50.71,0,0,0,0,0,2026-05-15
44.0,Call,26611,0,0,0,0.02,5.51,0,0,0,0,0,2026-05-15
44.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
44.5,Call,11503,0,0,0,0.0,88.24,0,0,0,0,0,2026-05-15
44.5,Put,0,2,0,0,5.9,72.84,0,0,0,0,0,2026-05-15
45.0,Call,22931,0,0,0,0.02,95.42,0,0,0,0,0,2026-05-15
45.0,Put,0,1,0,0,6.3,50.71,0,0,0,0,0,2026-05-15
46.0,Call,3317,5,0,0,0.02,7.79,0,0,0,0,0,2026-05-15
46.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
47.0,Call,10531,0,0,0,0.01,118.72,0,0,0,0,0,2026-05-15
47.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
48.0,Call,11665,0,0,0,0.0,145.89000000000001,0,0,0,0,0,2026-05-15
48.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
49.0,Call,32,0,0,0,0.01,155.97,0,0,0,0,0,2026-05-15
49.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
50.0,Call,1050,0,0,0,0.01,165.69,0,0,0,0,0,2026-05-15
50.0,Put,0,1,0,0,11.12,50.71,0,0,0,0,0,2026-05-15
51.0,Call,44,0,0,0,0.0,175.07999999999998,0,0,0,0,0,2026-05-15
51.0,Put,0,2,0,0,12.12,50.71,0,0,0,0,0,2026-05-15
52.0,Call,2,0,0,0,0.0,192.51,0,0,0,0,0,2026-05-15
52.0,Put,0,3,0,0,13.01,50.71,0,0,0,0,0,2026-05-15
53.0,Call,900,0,0,0,0.0,199.89,0,0,0,0,0,2026-05-15
53.0,Put,0,3,0,0,14.0,50.71,0,0,0,0,0,2026-05-15
54.0,Call,0,0,0,0,0.0,3.0149,0,0,0,0,0,2026-05-15
54.0,Put,0,1,0,0,14.9,50.71,0,0,0,0,0,2026-05-15
55.0,Call,601,0,0,0,0.0,121.86999999999999,0,0,0,0,0,2026-05-15
55.0,Put,0,1,0,0,15.96,50.71,0,0,0,0,0,2026-05-15
56.0,Call,5,0,0,0,0.0,3.2163,0,0,0,0,0,2026-05-15
56.0,Put,0,1,0,0,16.87,50.71,0,0,0,0,0,2026-05-15
57.0,Call,2,0,0,0,0.0,158.44,0,0,0,0,0,2026-05-15
57.0,Put,0,0,0,0,0.0,50.71,0,0,0,0,0,2026-05-15
