Strike,OptionType,Open Int,Volume,Bid,Ask,Last,IV,Delta,Gamma,Vega,Theta,Moneyness,Expiry
5800.0,Call,500,500,0,0,290.38,12.0,0,0,0,0,0,2028-01-03
