Strike,OptionType,Open Int,Volume,Bid,Ask,Last,IV,Delta,Gamma,Vega,Theta,Moneyness,Expiry
6300.0,Call,15,15,0,0,380.0,12.0,0,0,0,0,0,2028-04-03
